Time, Xo [counts], Vo [counts/s]
8562066
8562039
8562028
8561897
8561291
8561457
8563054
8564011
8563391
8564279
8567283
8585396
9053152
9257512
9045508
9189376
9471779
9426230
9399039
9375779
9207964
9263985
9431825
9344721
9229971
9173605
9237226
9216231
9267688
9294706
9280795
9274527
9287572
9301233
9279921
9282522
9281139
9280803
9280326
9280498
9280743
9280888
9281044
9281059
9280867
9280720
9280197
9280506
9280210
9279734
9279627
9281360
9280233
9281416
9283536
9283752
9282531
9281701
9286537
9292417
9299257
9295730
9291529
9285540
9286405
9286343
9287177
9287200
9286800
9286536
9286125
9283458
9279933
9280037
9282043
9282456
9284692
9285153
9284641
9284884
9283613
9282679
9283086
9283688
9284536
9284711
9284303
9285860
9283731
9283146
9283335
9284307
9284617
9284548
9284365
9284031
9282601
9282757
9283313
9283728
9284336
9284078
9284189
9283346
9282739
9282518
9282826
9284427
9284434
9283871
9284176
9283542
9283279
9283005
9283071
9283827
9283702
9283445
9283414
9283124
9283491
9283465
9271980
9275297
9272301
9283976
9288352
9314160
9477273
9289404
9089542
9263926
9197798
9321644
9399937
9522680
9526755
9109485
9317657
9435786
9381782
9338078
9367172
9364761
9365280
9366054
9369049
9368840
9368471
9368856
9368236
9368877
9370069
9364066
9365808
9356354
9373293
9367694
9368948
9368502
9368347
9369026
9370590
9370244
9369202
9368952
9368778
9369187
9371132
9383445
9345667
9445722
9471301
9155798
9146379
9212693
9369848
9283531
9297409
9303336
9201947
9182026
9178880
9179544
9181276
9179996
9172474
9194266
9193547
9190218
9200145
9216460
9214500
9210851
9213901
9193398
9153425
9216849
9211322
9205086
9214126
9312539
9282704
9208666
9210775
9215762
9216210
9214551
9215084
9215358
9215360
9215881
9216212
9215670
9206853
9201785
9199073
9206554
9208843
9208745
9209009
9207360
9206352
9206751
9206802
9206871
9206728
9206078
9206754
9206309
9206105
9205796
9205965
9206387
9206675
9205335
9204346
9205191
9205238
9205192
9205624
9205657
9205942
9205224
9205212
9205634
9205361
9206127
9206503
9206366
9205897
9205195
9204328
9204422
9204317
9204819
9205323
9205436
9205883
9198078
9208082
9274500
9266273
9206064
9113395
9203409
9282880
9372438
9148786
9093346
9281320
9280538
9167832
8960176
8954058
8979004
8991175
8985654
8987406
8985616
8985073
8986169
8986693
8987018
8987506
8972975
9019586
9195438
9291013
9276942
9275418
9274061
9282768
9278460
9281858
9281555
9280809
9280937
9281448
9281939
9282694
9283558
9283147
9282280
9281725
9281539
9281213
9280961
9281750
9282571
9290158
9309433
9187288
9147794
9141728
9150982
9272651
9093734
8925716
9145703
9001279
9093037
9013266
9016662
9051794
9032423
9056188
9044462
9018126
9291567
9382903
9370831
9098597
9332309
9411733
9173894
9340923
9321998
8974423
8990389
9064710
9051345
9048525
9047276
9047589
9047607
9047566
9047587
9046822
9048781
9043789
9051607
9064621
9058138
9058798
9058563
9058867
9058035
9057843
9057726
9057240
9057340
9057395
9057440
9057728
9057518
9057444
9057694
9057724
9057515
9057651
9057349
9057210
9057025
9057398
9057635
9057205
9057584
9057234
9056971
9057090
9057504
9056335
9052647
9053600
9119276
9154343
9260593
9373144
9390716
9361801
9358997
9369568
9429705
9346526
9249711
9220124
9366033
9352058
9505328
9289181
9248797
9290748
9279575
9278567
9282007
9286912
9292565
9289241
9294271
9264326
9193244
9202392
9207881
9253564
9240594
9231549
9235849
9240635
9238294
9238409
9237355
9237548
9236329
9236040
9237823
9237083
9236646
9236984
9236807
9236237
9236126
9236780
9235140
9237514
9237086
9252914
9179094
9178818
9167761
9523602
9573153
9659160
9772412
9761458
9069740
8584189
8583371
8583151
8583963
8583926
8583398
8584048
8583525
8583979
8584818
8585366
8584432
8584279
8584332
8584457
8584518
8584525
8584539
8584553
8584521
8584526
8584595
8584610
8584618
8584611
8584591
8584605
8584632
8584629
8584576
8584550
8584575
8584581
