Time, Xo [counts], Vo [counts/s]
8037398
8037375
8037376
8037422
8037379
8037398
8037396
8037369
8037399
8037407
8037370
8037358
8037377
8037374
8037382
8037400
8037362
8037373
8037412
8037446
8037366
8037375
8037384
8037388
8037369
8037391
8037364
8037423
8037371
8037416
8037394
8037390
8037374
8037367
8037334
8037400
8037384
8037363
8037385
8037380
8037377
8037400
8037381
8037371
8037359
8037419
8037390
8037354
8037427
8037377
8037380
8037408
8037405
8037369
8037385
8037377
8037372
8037363
8037410
8037386
8037405
8037429
8037388
8037351
8037403
8037381
8037388
8037387
8037419
8037418
8037404
8037371
8037417
8037371
8037320
8037395
8037374
8037369
8037361
8037372
8037374
8037362
8037346
8037342
8037352
8037366
8037344
8037344
8037335
8037428
8037445
8037468
8037389
8037481
8037380
8037512
8037722
8038030
8038065
8038200
8038486
8038943
8039281
8039201
8039025
8038631
8038633
8038652
8038645
8038648
8038612
8038658
8038638
8038627
8038640
8038627
8038626
8038601
8038632
8038597
8038627
8038570
8038603
8038603
8038572
8038570
8038589
8038600
8038555
8038518
8038559
8038515
8038526
8038539
8038500
8038504
8038491
8038488
8038501
8038538
8038491
8038465
8038497
8038473
8038519
8038492
8038500
8038503
8038462
8038506
8038483
8038508
8038499
8038494
8038462
8038477
8038488
8038482
8038471
8038485
8038466
8038521
8038471
8038477
8038455
8038460
8038444
8038491
8038453
8038408
8038408
8038427
8038430
8038436
8038434
8038363
8038364
8038392
8038329
8038369
8038415
8038677
8038635
8039221
8038358
8038474
8038470
8038477
8038320
8038183
8038192
8038211
8038212
8038116
8038101
8038057
8038033
8038050
8038005
8038013
8038016
8038017
8038014
8038027
8038023
8038048
8038085
8038085
8038068
8038053
8038085
8038106
8038119
8038116
8038122
8038116
8038111
8038189
8038158
8038116
8038197
8038180
8038188
8038192
8038189
8038161
8038162
8038180
8038210
8038211
8038206
8038228
8038240
8038223
8038241
8038251
8038226
8038248
8038248
8038214
8038226
8038288
8038258
8038252
8038282
8038257
8039454
8043032
8038934
8039516
8039071
8038523
8038369
8038333
8038287
8038267
8038244
8038216
8038272
8038281
8038337
8038290
8038238
8038256
8038269
8039428
8042777
8038545
8038529
8038566
8038574
8038581
8038554
8038521
8038573
8038530
8038491
8038492
8038486
8038450
8038447
8038492
8038471
8038458
8038470
8038429
8038437
8038406
8038432
8038429
8038430
8038391
8038382
8038370
8038401
8038410
8038490
8038739
8038630
8040139
8044278
8068720
8042997
8041765
8043939
8039931
8038654
8038651
8038598
8038388
8038411
8038421
8038378
8038585
8038670
8038660
8038609
8038932
8046307
8047245
8047562
8049121
8048896
8048458
8044945
8038701
8038751
8038727
8038728
8038692
8038713
8038731
8039635
8040234
8038434
8038482
8038487
8040067
8039574
8040982
8039912
8038899
8038732
8038714
8038769
8038772
8038769
8038774
8038731
8041219
8044234
8052272
8055156
8051989
8048379
8044656
8438434
8641329
8640547
8631567
8628226
8629855
8628234
8624780
8625421
8626197
8635033
8640442
8643073
8647840
8642436
8646567
8657811
8712714
8756769
8811969
8709523
8645451
8647435
8656932
8998310
8812330
8645538
8645464
8645372
8747229
8883658
8883169
8659153
8631689
8631312
8718230
8725836
8807848
8645055
8543001
8569708
8640385
8640417
8640849
8640808
8635368
8639649
8639956
8768568
8987300
8667205
8883087
8941224
8639949
8639927
8639950
8639888
8639913
8639902
8639844
8639835
8639797
8639794
8639757
8639734
8639743
8639708
8639761
8639718
8639692
8639668
8639596
8639591
8639603
8639730
8645704
8647603
8641007
8639584
8639506
8639504
8639434
8639382
8639416
8638778
8637810
8634881
8635891
8638667
8639297
8639436
8639467
8639500
8639473
8639225
8639169
8639314
8641062
8637988
8639570
8640794
8640039
8639690
8639532
8639626
8639561
8639611
8639829
8640166
8639546
8639528
8639550
8639997
8639513
8639456
8639505
8639435
8639410
8639388
8639317
8639311
8639305
8639336
8639304
8639306
8639289
8639279
8639286
8639209
8639198
8639228
8639191
8639208
8639165
8639203
8639229
8639189
8639191
8639185
8639149
8639125
8639145
8638902
8637814
8637104
8634968
8638189
8638450
8638604
8638337
8638155
8638226
8638518
8638512
8638553
8638201
8638193
8638245
8638389
8639217
8638707
8638348
8638213
8638249
8638263
8638279
8638259
8638227
8638217
8638210
8638204
8638196
8638210
8638152
8638160
8638142
8638154
8638129
8638110
8638175
8638136
8638116
8638076
8638071
8638075
8638085
8638042
8638043
8638007
8638019
8638023
8638000
8638008
8637999
8637978
8637954
8637986
8637947
8637917
8637906
8637923
8637915
8637911
8637896
8637862
8637823
8637857
8637805
8637824
8637846
8637826
8637840
8637798
8637760
8637775
8637774
8637726
8637771
8637754
8637743
8637708
8637687
8637701
8637675
8637658
8637682
8637643
8637654
8637647
8637657
8637608
8637622
8637608
8637603
8637549
8637561
8637522
8637546
8637546
8637523
8637534
8637507
8637526
8637501
8637504
8637496
8637468
8637434
8637464
8637452
8637416
8637427
8637404
8637405
8637410
8637401
8637426
8637395
8637395
8637366
8637338
8637338
8637338
8637302
8637305
8637327
8637301
8637288
8637322
8637329
8637234
8637270
8637245
8637258
8637228
8637243
8637236
8637231
8637192
8637223
8637169
8637183
8637180
8637184
8637192
8637193
8637183
8637162
8637162
8637123
8637139
8637099
8637102
8637089
8637024
8637050
8637076
8637062
8636993
8636999
8637024
8636983
8636980
8636981
8636957
8636980
8636947
8636893
8636981
8636904
8636890
8636886
8636860
8636861
8636838
8636838
8636867
8636847
8636850
8636790
8636817
8636836
8636803
8636801
8636764
8636787
8636751
8636724
8636747
8636726
8636719
8636735
8636682
8636719
8636706
8636673
8636662
8636658
8636670
8636642
8636632
8636662
8636625
8636667
8636635
8636610
8636571
8636593
8636626
8636589
8636570
8636602
8636582
8636558
8636554
8636560
8636546
8636538
8636490
8636514
8636488
8636501
8636497
8636503
8636451
8636493
8636485
8636486
8636466
8636472
8636437
8636447
8636395
8636409
8636417
8636440
8636394
8636421
8636398
8636395
8636370
8636383
8636357
8636365
8636374
8636368
8636289
8636328
8636339
8636347
8636301
8636290
8636307
8636300
8636323
8636279
8636296
8636253
8636287
8636290
8636244
8636233
8636224
8636264
8636258
8636243
8636237
8636205
8636220
8636224
8636207
8636203
8636247
8636183
8636182
8636160
8636188
8636161
8636193
8636153
8636136
8636155
8636127
8636119
8636137
8636154
8636113
8636134
8636109
8636091
8636111
8636075
8636055
8636080
8636077
8636093
8636084
8636087
8636066
8636055
8636050
8636049
8636059
8635989
8636050
8636042
8636035
8636025
8636007
8635995
8635995
8636009
8635978
8636033
8636004
8636000
8635978
8635990
8635958
8635983
8635960
8635947
8635998
8635961
8635963
8635945
8635935
8635942
8635933
8635904
8635870
8635877
8635916
8635899
8635901
8635918
8635886
8635893
8635894
8635891
8635863
8635888
8635830
8635869
8635856
8635855
8635880
8635887
8635859
8635856
8635832
8635838
8635814
8635772
8635766
8635799
8635804
8635808
