Time, Xo [counts], Vo [counts/s]
8673466
8674087
8673163
8673142
8673155
8673057
8673039
8673036
8673011
8673035
8672995
8672982
8672995
8672981
8672970
8673008
8672956
8822757
9929596
10020686
10000210
10121246
9645064
9946928
9544470
9757734
9908467
9928573
9913590
9920751
9925636
9916167
9918240
9837505
9659609
9730854
9725797
9726766
9725029
9726295
9727366
9728458
9729432
9735712
9747533
9783666
9739818
9745445
9748227
9747119
9745663
9743466
9750661
9761699
9758121
9744009
9759620
9754158
9756591
9758013
9756870
9767438
9741313
9745535
9976038
10267480
10267480
10266444
10193479
10194811
9643961
9765964
9829567
9803859
9807033
9807647
9817260
9749475
9734157
9788080
9804576
9781598
9758903
9434541
10009132
9997945
10018022
9926301
9704326
9721949
9709358
9710422
9709085
9708483
9708730
9708948
9708195
9708694
9710269
9708544
9709234
9718425
9534369
9472115
10214425
10156651
9962380
9657169
9781667
9771587
9767400
9766572
9766224
9764830
9767372
9765801
9766823
9765802
9765863
9766078
9785319
9525829
10125819
10104367
9891202
9583143
9810747
8671502
8670975
8671085
8671169
8670830
8670920
8670875
8670982
8670872
8670884
8670904
8670904
8670892
8670950
8670840
8670933
8670830
8670829
8670960
8670886
8670865
8670975
8670931
8670897
8670783
8670752
8670759
8670780
9959760
10023083
9992561
10319558
9562435
9932568
9602546
9648307
9791430
9756576
9777150
9777784
9777351
9777717
9777589
9791193
9684206
10395557
10356660
9662749
9860111
9871030
9860916
9858907
9859292
9861109
9859510
9859560
9858816
9861534
9862596
9861781
9862964
9943550
10331697
10363394
10013407
8785643
8678870
8678229
8678134
8678119
8678274
8678195
8678174
8678157
8678156
8678025
8677999
8678067
8678067
8678066
8678106
8678126
8678084
8678012
8678064
8678071
8678039
8677953
8678114
8677683
8677733
8677826
8677828
8677720
8678500
8678492
8677766
8677803
8678713
8678870
8678801
8678584
8678536
8678623
8677634
8677834
8677881
8678013
8678082
8678090
8678159
8677756
8677663
8677653
8677660
8677717
8677615
8677619
8677606
8677666
8677708
8677615
8678491
8680008
8686164
8676984
8676960
8677039
8677093
8677057
8677108
8677114
8677091
8677130
8677115
8677089
8677176
8677146
8677194
8677138
8677118
8677153
8677126
8677164
8677184
8677158
8677139
8677122
8677196
8677195
8677149
8677155
8677180
8677158
8677310
8676889
8684295
8679287
8677061
8677047
8676373
8676175
8676188
8676226
8676229
8677263
8679041
8686103
8675077
8672955
8677041
8676936
8676883
8676825
8676842
8676922
8676889
8676897
8676830
8676699
8676880
8676904
8677137
8671838
8678045
8680027
8677952
8677982
8677455
8677100
8677113
8677082
8677088
8677162
8677083
8676787
8676449
8676367
8676973
8676973
8676855
8676750
8676600
8676554
8676587
8676664
8676594
8676631
8676613
8676654
8676595
8676451
8676563
8676509
8676415
8676610
8676436
8676516
8676491
8676453
8676476
8676525
8676503
8676409
8676555
8676508
8676569
8676483
8676488
8676504
8676466
8676403
8676482
8676420
8676486
8676505
8676400
8676519
8676436
8676454
8676466
8676508
8676460
8676473
8676501
8676500
8676462
8676454
8676514
8676366
8676481
9662924
10066349
10033481
10025948
10014902
9905478
10123900
9920715
9870199
9537807
9623545
9752603
9744052
9744382
9744245
9744674
9747109
9745876
9746796
9747828
9747215
9746953
9748178
9776615
9773568
9784444
9768904
9766706
9767199
9767719
9766374
9766780
9767858
9767327
9768861
9768784
9768388
9767951
9769928
9768246
9769544
9768535
9775509
9449517
9546150
8662885
8664125
8664192
8664202
8664236
8664198
8664161
8664112
8664017
8663909
8664125
8664118
8664070
