Time, Xo [counts], Vo [counts/s]
9511367
9512035
9511863
9510464
9511416
9510520
9511340
9510237
9511093
9511308
9511727
9511261
9510612
9509796
9510546
9511201
9511919
9511254
9510211
9509644
9509684
9509324
9510238
9511191
9510822
9510136
9512782
9522332
9458375
9376957
9415878
9631351
9636424
9638823
9629662
9637456
9631593
9653963
9605959
9544464
9532850
9521059
9516309
9515638
9524564
9533347
9526570
9536287
9562581
9577523
9590784
9582487
9585634
9585783
9586684
9585935
9583431
9590615
9587232
9586236
9588897
9588947
9588751
9598151
9564379
9515570
9522481
9504427
9321930
8643755
8617395
8615873
8620874
8621094
8621185
8621275
8621347
8621449
8621485
8621486
8621572
8621551
8621548
8621572
8621616
8621647
8621682
8621658
8621671
8621700
8621709
8621647
8621882
8623869
8623280
8621987
8620975
8620693
8620718
8620642
8620652
8620690
8620795
8620774
8620783
8620838
8620808
8620855
8620868
8620910
8620918
8620895
8620930
8620941
8620955
8620948
8620932
8620958
8620991
8620968
8620923
8620959
8620970
8620960
8620990
8620966
8620981
8621002
8621014
8620982
8620998
8621000
8620985
8620996
8620998
8621037
8621020
8621042
8621009
8621043
8621069
8621099
8621136
8621132
8622216
8623678
8620957
8620913
8620965
8621013
8620991
8621026
8621026
8621019
8621037
8621046
8621048
8621043
8621043
8621026
8621045
8621060
8621049
8621053
8621085
8621070
8621094
8621063
8621252
8622415
8621897
8620848
8620740
8622692
8613591
8621421
8622809
8622892
8622349
8623220
8622749
8622578
8622595
8622573
8622580
8622638
8622598
8622631
8622622
8622585
8622643
8622628
8622578
8622597
8622646
8622617
8622657
8622632
8622653
8622596
8622615
8622595
8622618
8622605
8622620
8622622
8622651
8622645
8622630
8622600
8622626
8622653
8622656
8622626
8622613
8622610
8622597
8622637
8622635
8622617
8622599
8622656
8622585
8622597
8622590
8622615
8622600
8622615
8622643
8622599
8622632
8622617
8622611
8622639
8622618
8622612
8622604
8622605
8622593
8622602
8622611
8622621
8622646
8622639
8622608
8622610
8622637
8622641
8622635
8622613
8622622
8622628
8622615
8622622
8622628
8622633
8622641
8622605
8622635
8622616
8622635
8622648
8622626
8622615
8622638
8622623
8622621
8622623
8622635
8622604
8622572
8622606
8622629
8622592
8622629
8622640
8622611
8622627
8622638
8622626
8622646
8622604
8622589
8622625
8622586
8622584
8622611
8622606
8622620
8622596
8622586
8622585
8622589
8622568
8622613
8622657
8622634
8622583
8622635
8622644
8622622
8622603
8622621
8622599
8622595
8622571
8622622
8622569
8622568
8622583
8622581
8622569
8622561
8622569
8622589
8622596
8622588
8622612
8622565
8622608
8622590
8622562
8622563
8622562
8622599
8622576
8622529
8622557
8622560
8622586
8622620
8622616
8622598
8622563
8622618
8622552
8622595
8622554
8622540
8622581
8622589
8622530
8622580
8622599
