Time, Xo [counts], Vo [counts/s]
8638541
8635627
8639471
8639572
8639353
8640269
8639979
8640530
8640672
8641074
8641136
8640618
8649444
9601889
9623523
9831970
9627475
10021773
9965722
9917224
9921589
9927200
9927036
9929127
9934988
9920368
9803051
9773925
9797727
9790490
9787458
9676059
9613703
9609417
9617440
9613712
9616348
9614043
9613616
9614167
9614533
9613877
9612848
9615194
9613505
9614016
9615017
9613949
9613298
9614882
9614198
9614825
9613427
9613818
9614241
9614769
9614042
9614117
9614274
9614793
9613336
9612880
9614020
9614602
9613564
9613165
9614124
9614006
9613059
9623983
9558080
9552844
9331899
9615247
9644271
9623049
9618908
9616590
9615302
9615238
9496968
9598800
9398974
9413978
9424529
9427365
9427583
9426740
9426740
9551579
9366324
9881633
10057313
9961628
9991671
9679228
9569065
9745236
9659543
9514286
9560161
9566174
9511107
9501027
9477279
9601513
9722736
9770797
9787580
9601501
9663829
9643753
9671886
9670403
9669400
9671801
9670071
9671379
9672383
9671511
9670998
9671233
9671023
9555965
10165326
10132559
9646789
9748431
9686294
9687009
9686919
9686625
9686953
9686242
9686760
9686123
9686651
9686199
9686664
9686541
9581711
10296992
10300140
10365496
9673657
9996444
10216243
10010303
8669289
8650667
8651411
8651126
8651186
8651504
8651402
8651002
8650948
8650880
8650880
8650988
8650823
8650247
8650274
8650205
8650204
8650164
8650208
8650298
8650277
8650292
8650277
8650146
8650223
8650215
8650179
8650190
8650230
8650288
8650274
8650311
8650410
8650640
8649709
8625586
9776669
9674247
10066564
9590613
9573971
9652996
9462313
9903561
9985255
9552423
9597152
9590965
9589750
9589185
9589437
9589371
9587902
9589797
9588201
9588257
9588998
9587985
9588145
9588276
9578801
9534425
9702721
9886804
9883397
9756393
9555598
9653504
9625520
9626925
9625729
9465156
9624679
9912758
10062197
8651927
8650487
8651511
8650976
8650976
8651047
8651004
8651035
8651036
8651008
8650936
8650904
8650897
8650891
8650845
8650825
8650821
8650755
8650798
8650760
8650735
8650660
8650692
8650688
8650623
8650633
8650608
8650533
8650565
8650602
8650538
8650471
8650428
8650401
8650467
8650344
8650389
8650301
8650398
8650394
8650323
8650370
8650295
8650292
8650275
8650264
8650264
8650236
8650240
8650219
8650231
8650289
8650197
8650198
8650193
8650203
8650170
8650161
8650100
8650141
8650166
8650136
8650125
8650154
8650104
8650197
8650150
8650145
8650124
8650073
8650081
8650071
8650102
8650137
8650006
8650001
8650072
8650048
8650034
8650039
8649994
8649973
8650023
8650021
8649993
8650025
8650035
8650024
8649970
8650027
8650002
8649998
8649974
8649952
8649944
8649862
8649951
8649981
8649901
8649992
8649928
8649965
8649953
8649975
8649940
8649941
8649903
8649891
8649896
8649861
8648307
8647049
8648286
8648154
8648197
8648198
8648185
8648166
8648205
8648258
8648220
8648210
8648214
8648245
8648247
8648247
8648286
8648272
8648274
8648298
8648336
8648309
8648267
8648293
8648289
8648295
8648334
8648341
8648295
8648316
8648305
8648325
8648284
8648285
8648274
8648332
8648340
8648350
8648347
8648308
8648359
8648328
8648324
8648331
8648306
8648304
8648328
8648411
8648366
8648340
8648306
8648408
8648366
8648342
8648360
8648361
8648385
8648422
8648314
8648332
8648364
8648377
8648350
8649133
8887703
9738072
9739364
9850610
9736631
9898761
10093546
9767613
9796053
9784057
9751219
9873668
9849511
9853793
9849961
9850412
9845290
9870774
9916627
9815847
9582130
9535251
9549501
9547780
9547796
9546067
9546532
9546567
9546042
9546212
9546983
9546375
9545237
9542551
9547536
9568200
9567707
9569133
9568724
9568681
9569021
9568934
9568709
9569139
9570672
9569925
9570115
9569646
9570404
9569195
9570333
9569833
9570385
9570164
9570240
9571556
9571153
9571231
9571127
9622831
9757397
9698897
9969376
9857771
9852082
9879198
9856128
9868866
9862647
9866107
9864400
9863842
9864363
9866550
9866339
9862261
9862346
9863928
9862341
9861132
9862343
9862445
9864975
9861173
9863955
9864522
9861518
9862746
9863200
9865527
9862478
9862235
9867901
9865241
9858820
9861862
9861893
9861750
9860073
9860965
9863321
9859565
9860442
9861887
9861476
9861994
9863944
9863540
9863782
9861829
9862642
9864007
9861248
9860078
9861907
9861269
9860163
9858968
9863224
9863156
9861471
9860456
9861568
9861659
9861032
9864220
9862138
