Time, Xo [counts], Vo [counts/s]
8679944
8680052
8679913
8679929
8679883
8680201
8679842
8679853
8679941
8679930
8679928
8679889
8679875
8679910
8679892
8679938
8679905
8679935
8679960
8679914
8680008
8679899
8679946
8679954
8679932
8679915
8679947
8679907
8679899
8679967
8679852
8679918
8679916
8679932
8679937
8679950
8680133
8680003
8680370
8680310
8679803
10069253
9878541
9840378
10004138
9982004
9974542
9981735
9959610
9796029
9803634
9797335
9896620
10094777
9948625
9878324
9847597
9851958
9849582
9859729
9832212
9500629
9623865
9489222
9506327
9522563
9526311
9525368
9548246
9579059
9573851
9584079
9566930
9555485
9536613
9536062
9536033
9537856
9538532
9538221
9539776
9546887
9600159
9740700
9740700
9690989
9684781
9693465
9667196
9650987
9639574
9646911
9396952
9444494
9745314
9688479
9672544
9689875
9685917
9688467
9686674
9817786
9813047
9823850
9691509
9736422
9729311
9725384
9720872
9721176
9722284
9724227
9721374
9717868
9721493
9721548
9722482
9722953
9720951
9823713
9819952
9821782
9623075
9712462
9724785
9725510
9723284
9723837
9729213
9726556
9729632
9727652
9696369
9766243
9762671
9753477
9845710
9828516
9889332
9552332
10118113
8681930
8681029
8681501
8681210
8681990
8681191
8683952
8688294
8679063
8681640
8680141
8680981
8680981
8680707
8679525
8679585
8679887
8679785
8679808
8679875
8680108
8678512
9232692
10133655
9919862
10133407
10133386
10133715
10123748
10130188
10127094
10160780
10169533
10127573
10142551
10141499
10143974
10144519
10144554
10145167
10144239
10144575
10144422
10140930
10220121
10224124
10141839
10150074
10163974
10158594
10168573
10166657
10167498
10167819
10165853
10174885
10166262
10163523
10164479
10164063
10165187
10207031
10212950
10174272
10191012
8683304
8682708
8682287
8682181
8681844
8681771
8681770
8681629
8681605
8681507
8681495
8681480
8681480
8681437
8681401
8681346
8681306
8681251
8681238
8681185
8681341
8674910
8675443
8674785
8674810
8674932
8674715
8674772
8674751
8674815
8674782
8674757
8674842
8674833
8674775
8674564
8674434
8675373
8674412
8674483
8674460
8674501
8674399
8674489
8674418
8674393
8674411
8674410
8674399
8674343
8674367
8674344
8674294
8674309
8674347
8674362
8674319
8674349
8674320
8674293
8674284
8674250
8674189
8674202
8674245
8674237
8674208
8674173
8674163
8674228
8674134
8674086
8674141
8674134
8674253
8674141
8674114
8674157
8673997
8674090
8674113
8674101
8674032
8674032
8674055
8674003
8674063
8674050
8674033
8674093
8674078
8674085
8674070
8674097
8674053
8674025
8673959
8673999
8673980
8674038
8673996
8674029
8673971
8674025
8673983
8674002
8673951
8673950
8673990
8673921
8673919
8673898
8673884
8673958
8673897
8673852
8673937
8673919
8673906
8673912
8673828
8673942
8673881
8673845
8673850
8673851
8673882
8673900
8673883
8673887
8673731
9482859
9976835
9976835
10155601
9907679
9894728
9895302
9891975
9892575
9885761
9832528
9843026
9826490
9830191
9830470
9831391
9822746
9839288
9838957
9839633
9942898
10148190
10130298
10141082
10079030
10107252
10105173
10097532
10101418
10104507
10107374
10107457
10120514
10210887
10189174
10135744
10146573
10142127
10135630
10091457
10071086
10160575
8678877
8679073
8678430
8678495
8678256
8678029
8677927
8677849
8677821
8677792
8677760
8677874
8677698
8677896
8677933
8677693
8677489
8677524
8677396
8677442
8677469
8677415
8677424
8677395
8677285
8677297
8677295
8677271
